pair_id,team_a_code,team_a_name,team_b_code,team_b_name,pool_key,event_date,Event,source_file,source_row_number,winner_code,winner_name,point_margin_team_a,set_margin_team_a,meeting_number
B16BVJVB2NE__B16PVJVB2NE,B16BVJVB2NE,Blast 16 Pyro,B16PVJVB2NE,PV Boys 16 2,B16,2026-01-19,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,177,B16PVJVB2NE,PV Boys 16 2,-8.0,-2.0,1
B16BVJVB2NE__B16PVJVB2NE,B16BVJVB2NE,Blast 16 Pyro,B16PVJVB2NE,PV Boys 16 2,B16,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,59,B16BVJVB2NE,Blast 16 Pyro,14.0,2.0,2
B16BVJVB2NE__B16PVJVB2NE,B16BVJVB2NE,Blast 16 Pyro,B16PVJVB2NE,PV Boys 16 2,B16,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,175,B16BVJVB2NE,Blast 16 Pyro,5.0,2.0,3
B16BVJVB2NE__B16RRJVB3NE,B16BVJVB2NE,Blast 16 Pyro,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,2025-11-22,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,34,B16RRJVB3NE,Boston United Boys 16 Select 1,-22.0,-2.0,1
B16BVJVB2NE__B16RRJVB3NE,B16BVJVB2NE,Blast 16 Pyro,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,43,B16RRJVB3NE,Boston United Boys 16 Select 1,-12.0,-2.0,2
B16BVJVB2NE__B16SAVBC1XL,B16BVJVB2NE,Blast 16 Pyro,B16SAVBC1XL,Sporting Albany Boys 16u,B16,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,104,B16SAVBC1XL,Sporting Albany Boys 16u,-15.0,-2.0,1
B16CAPIT1XL__B16CORE12GE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16CORE12GE,CORE Boys 16 Titanium,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,416,B16CORE12GE,CORE Boys 16 Titanium,-15.0,-2.0,1
B16CAPIT1XL__B16LEGIO1XL,B16CAPIT1XL,CSVC 16 WOLFJAW,B16LEGIO1XL,TeamLVC Boys 16 Black,B16,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,25,B16LEGIO1XL,TeamLVC Boys 16 Black,-7.0,-1.0,1
B16CAPIT1XL__B16LHVBC2NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16LHVBC2NE,LHV Boys 16-2 Hunters,B16,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,12,B16CAPIT1XL,CSVC 16 WOLFJAW,9.0,2.0,1
B16CAPIT1XL__B16LIFRY2GE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16LIFRY2GE,LI Fury 16 2,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1124,B16CAPIT1XL,CSVC 16 WOLFJAW,7.0,2.0,1
B16CAPIT1XL__B16MCJVB2NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16MCJVB2NE,Mill City 16 Royal,B16,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,31,B16CAPIT1XL,CSVC 16 WOLFJAW,11.0,2.0,1
B16CAPIT1XL__B16MVPVA2NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16MVPVA2NE,MVP BOS 16 Blue,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,407,B16CAPIT1XL,CSVC 16 WOLFJAW,20.0,2.0,1
B16CAPIT1XL__B16NESVC2NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16NESVC2NE,NE Storm 16 Monsoon,B16,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,168,B16CAPIT1XL,CSVC 16 WOLFJAW,8.0,2.0,1
B16CAPIT1XL__B16NEVBC1NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16NEVBC1NE,NEVBC Boys 16.1,B16,2025-12-21,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,80,B16CAPIT1XL,CSVC 16 WOLFJAW,5.0,1.0,1
B16CAPIT1XL__B16NEVBC3NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16NEVBC3NE,NEVBC Boys 16 Blue,B16,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,41,B16CAPIT1XL,CSVC 16 WOLFJAW,30.0,2.0,1
B16CAPIT1XL__B16NYCIV2GE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16NYCIV2GE,NYC Impact 16U Travel,B16,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1662,B16NYCIV2GE,NYC Impact 16U Travel,-17.0,-2.0,1
B16CAPIT1XL__B16PVJVB2NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16PVJVB2NE,PV Boys 16 2,B16,2026-01-18,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,101,B16CAPIT1XL,CSVC 16 WOLFJAW,20.0,2.0,1
B16CAPIT1XL__B16RRJVB1NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16RRJVB1NE,Boston United Boys 16 National 1,B16,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,27,B16CAPIT1XL,CSVC 16 WOLFJAW,10.0,2.0,1
B16CAPIT1XL__B16RRJVB3NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,23,B16CAPIT1XL,CSVC 16 WOLFJAW,3.0,1.0,1
B16CAPIT1XL__B16RRJVB3NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,50,B16CAPIT1XL,CSVC 16 WOLFJAW,3.0,1.0,2
B16CAPIT1XL__B16SAVBC1XL,B16CAPIT1XL,CSVC 16 WOLFJAW,B16SAVBC1XL,Sporting Albany Boys 16u,B16,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,179,B16SAVBC1XL,Sporting Albany Boys 16u,-27.0,-2.0,1
B16CAPIT1XL__B16SJJVB2NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16SJJVB2NE,SMASH Boys 16's Fire,B16,2025-12-21,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,87,B16SJJVB2NE,SMASH Boys 16's Fire,-8.0,-2.0,1
B16CAPIT1XL__B16SPTMC3GE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16SPTMC3GE,Sportime 16 3,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1139,B16CAPIT1XL,CSVC 16 WOLFJAW,8.0,2.0,1
B16CAPIT1XL__B16SPTMC4GE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16SPTMC4GE,Sportime 16 4,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,401,B16CAPIT1XL,CSVC 16 WOLFJAW,8.0,2.0,1
B16CORE11GE__B16LCVBC1GE,B16CORE11GE,CORE Boys 16 Platinum,B16LCVBC1GE,Legacy Boys 16 National,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1185,B16CORE11GE,CORE Boys 16 Platinum,11.0,2.0,1
B16CORE11GE__B16LHVBC1NE,B16CORE11GE,CORE Boys 16 Platinum,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,460,B16CORE11GE,CORE Boys 16 Platinum,12.0,2.0,1
B16CORE11GE__B16MVPVA1NE,B16CORE11GE,CORE Boys 16 Platinum,B16MVPVA1NE,MVP BOS 16 Black,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,465,B16CORE11GE,CORE Boys 16 Platinum,5.0,1.0,1
B16CORE11GE__B16MVPVA1NE,B16CORE11GE,CORE Boys 16 Platinum,B16MVPVA1NE,MVP BOS 16 Black,B16,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1688,B16CORE11GE,CORE Boys 16 Platinum,16.0,2.0,2
B16CORE11GE__B16NYCVA1GE,B16CORE11GE,CORE Boys 16 Platinum,B16NYCVA1GE,NYC VBA 16 Hudson,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1178,B16CORE11GE,CORE Boys 16 Platinum,12.0,2.0,1
B16CORE11GE__B16NYCVA1GE,B16CORE11GE,CORE Boys 16 Platinum,B16NYCVA1GE,NYC VBA 16 Hudson,B16,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1692,B16CORE11GE,CORE Boys 16 Platinum,6.0,2.0,2
B16CORE11GE__B16RRJVB1NE,B16CORE11GE,CORE Boys 16 Platinum,B16RRJVB1NE,Boston United Boys 16 National 1,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,455,B16CORE11GE,CORE Boys 16 Platinum,17.0,2.0,1
B16CORE11GE__B16SJVBC1NE,B16CORE11GE,CORE Boys 16 Platinum,B16SJVBC1NE,South County Juniors Boys 16's Blue,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1181,B16CORE11GE,CORE Boys 16 Platinum,12.0,1.0,1
B16CORE12GE__B16MVPVA2NE,B16CORE12GE,CORE Boys 16 Titanium,B16MVPVA2NE,MVP BOS 16 Blue,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,404,B16CORE12GE,CORE Boys 16 Titanium,28.0,2.0,1
B16CORE12GE__B16SPTMC3GE,B16CORE12GE,CORE Boys 16 Titanium,B16SPTMC3GE,Sportime 16 3,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1132,B16CORE12GE,CORE Boys 16 Titanium,6.0,1.0,1
B16CORE12GE__B16SPTMC4GE,B16CORE12GE,CORE Boys 16 Titanium,B16SPTMC4GE,Sportime 16 4,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,410,B16CORE12GE,CORE Boys 16 Titanium,19.0,2.0,1
B16CORE12GE__B16SPTMC6GE,B16CORE12GE,CORE Boys 16 Titanium,B16SPTMC6GE,Sportime 16 Lynbrook,B16,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1663,B16SPTMC6GE,Sportime 16 Lynbrook,-7.0,-2.0,1
B16DIGSV1GE__B16LCVBC2GE,B16DIGSV1GE,Digs Boys 16 Red,B16LCVBC2GE,Legacy Boys 16 Premier,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,408,B16DIGSV1GE,Digs Boys 16 Red,4.0,2.0,1
B16DIGSV1GE__B16LCVBC2GE,B16DIGSV1GE,Digs Boys 16 Red,B16LCVBC2GE,Legacy Boys 16 Premier,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1137,B16DIGSV1GE,Digs Boys 16 Red,19.0,1.0,2
B16DIGSV1GE__B16LIFRY2GE,B16DIGSV1GE,Digs Boys 16 Red,B16LIFRY2GE,LI Fury 16 2,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,402,B16DIGSV1GE,Digs Boys 16 Red,18.0,2.0,1
B16DIGSV1GE__B16SPTMC3GE,B16DIGSV1GE,Digs Boys 16 Red,B16SPTMC3GE,Sportime 16 3,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,417,B16DIGSV1GE,Digs Boys 16 Red,11.0,2.0,1
B16DIGSV1GE__B16SPTMC4GE,B16DIGSV1GE,Digs Boys 16 Red,B16SPTMC4GE,Sportime 16 4,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1122,B16DIGSV1GE,Digs Boys 16 Red,20.0,2.0,1
B16DIGSV1GE__B16SPTMC6GE,B16DIGSV1GE,Digs Boys 16 Red,B16SPTMC6GE,Sportime 16 Lynbrook,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1131,B16DIGSV1GE,Digs Boys 16 Red,14.0,2.0,1
B16HKJVB1NE__B16LEGIO1XL,B16HKJVB1NE,Husky 16.1,B16LEGIO1XL,TeamLVC Boys 16 Black,B16,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,65,B16LEGIO1XL,TeamLVC Boys 16 Black,-9.0,-2.0,1
B16HKJVB1NE__B16LEGIO1XL,B16HKJVB1NE,Husky 16.1,B16LEGIO1XL,TeamLVC Boys 16 Black,B16,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,189,B16LEGIO1XL,TeamLVC Boys 16 Black,-10.0,-1.0,2
B16HKJVB1NE__B16MCJVB1NE,B16HKJVB1NE,Husky 16.1,B16MCJVB1NE,Mill City 16's,B16,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,77,B16HKJVB1NE,Husky 16.1,16.0,2.0,1
B16HKJVB1NE__B16MCJVB1NE,B16HKJVB1NE,Husky 16.1,B16MCJVB1NE,Mill City 16's,B16,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,187,B16HKJVB1NE,Husky 16.1,11.0,1.0,2
B16HKJVB1NE__B16MVPVA1NE,B16HKJVB1NE,Husky 16.1,B16MVPVA1NE,MVP BOS 16 Black,B16,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,61,B16HKJVB1NE,Husky 16.1,5.0,1.0,1
B16HKJVB1NE__B16NESVC1NE,B16HKJVB1NE,Husky 16.1,B16NESVC1NE,NE Storm 16 Lightning,B16,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,53,B16HKJVB1NE,Husky 16.1,4.0,2.0,1
B16HKJVB1NE__B16NEVBC1NE,B16HKJVB1NE,Husky 16.1,B16NEVBC1NE,NEVBC Boys 16.1,B16,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,87,B16HKJVB1NE,Husky 16.1,3.0,1.0,1
B16HKJVB1NE__B16RRJVB1NE,B16HKJVB1NE,Husky 16.1,B16RRJVB1NE,Boston United Boys 16 National 1,B16,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,60,B16HKJVB1NE,Husky 16.1,8.0,1.0,1
B16HKJVB1NE__B16RRJVB1NE,B16HKJVB1NE,Husky 16.1,B16RRJVB1NE,Boston United Boys 16 National 1,B16,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,181,B16HKJVB1NE,Husky 16.1,6.0,1.0,2
B16HKJVB1NE__B16SJJVB1NE,B16HKJVB1NE,Husky 16.1,B16SJJVB1NE,SMASH Boys 16-1,B16,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,109,B16SJJVB1NE,SMASH Boys 16-1,-11.0,-2.0,1
B16HKJVB1NE__B16SJJVB1NE,B16HKJVB1NE,Husky 16.1,B16SJJVB1NE,SMASH Boys 16-1,B16,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,113,B16SJJVB1NE,SMASH Boys 16-1,-10.0,-1.0,2
B16HKJVB1NE__B16SJJVB2NE,B16HKJVB1NE,Husky 16.1,B16SJJVB2NE,SMASH Boys 16's Fire,B16,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,62,B16HKJVB1NE,Husky 16.1,5.0,2.0,1
B16HKJVB2NE__B16NEVBC2NE,B16HKJVB2NE,Husky 16.2,B16NEVBC2NE,NEVBC Boys 16.2,B16,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,65,B16NEVBC2NE,NEVBC Boys 16.2,-16.0,-2.0,1
B16HKJVB2NE__B16NEVBC3NE,B16HKJVB2NE,Husky 16.2,B16NEVBC3NE,NEVBC Boys 16 Blue,B16,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,178,B16NEVBC3NE,NEVBC Boys 16 Blue,-1.0,-1.0,1
B16HKJVB2NE__B16NEVBC4NE,B16HKJVB2NE,Husky 16.2,B16NEVBC4NE,NEVBC Boys 16 Orange,B16,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,38,B16HKJVB2NE,Husky 16.2,18.0,2.0,1
B16HKJVB2NE__B16PVJVB1NE,B16HKJVB2NE,Husky 16.2,B16PVJVB1NE,PV Boys 16 1,B16,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,96,B16HKJVB2NE,Husky 16.2,13.0,2.0,1
B16HKJVB2NE__B16PVJVB2NE,B16HKJVB2NE,Husky 16.2,B16PVJVB2NE,PV Boys 16 2,B16,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,44,B16HKJVB2NE,Husky 16.2,13.0,2.0,1
B16HKJVB2NE__B16RRJVB3NE,B16HKJVB2NE,Husky 16.2,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,169,B16RRJVB3NE,Boston United Boys 16 Select 1,-7.0,-1.0,1
B16JHEAT1GE__B16LHVBC2NE,B16JHEAT1GE,CJ HEAT 16-1 Boys,B16LHVBC2NE,LHV Boys 16-2 Hunters,B16,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,67,B16JHEAT1GE,CJ HEAT 16-1 Boys,14.0,1.0,1
B16JHEAT1GE__B16MVPVA2NE,B16JHEAT1GE,CJ HEAT 16-1 Boys,B16MVPVA2NE,MVP BOS 16 Blue,B16,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,66,B16JHEAT1GE,CJ HEAT 16-1 Boys,19.0,2.0,1
B16JHEAT1GE__B16NESVC1NE,B16JHEAT1GE,CJ HEAT 16-1 Boys,B16NESVC1NE,NE Storm 16 Lightning,B16,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,84,B16NESVC1NE,NE Storm 16 Lightning,-12.0,-2.0,1
B16JHEAT1GE__B16RRJVB3NE,B16JHEAT1GE,CJ HEAT 16-1 Boys,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,68,B16RRJVB3NE,Boston United Boys 16 Select 1,-9.0,-2.0,1
B16JHEAT1GE__B16SAVBC1XL,B16JHEAT1GE,CJ HEAT 16-1 Boys,B16SAVBC1XL,Sporting Albany Boys 16u,B16,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,105,B16SAVBC1XL,Sporting Albany Boys 16u,-22.0,-2.0,1
B16LCVBC1GE__B16LHVBC1NE,B16LCVBC1GE,Legacy Boys 16 National,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1691,B16LHVBC1NE,LHV Boys 16-1 Valiants,-1.0,-1.0,1
B16LCVBC1GE__B16LIFRY1GE,B16LCVBC1GE,Legacy Boys 16 National,B16LIFRY1GE,LI Fury 16 1,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,459,B16LIFRY1GE,LI Fury 16 1,-0.0,-1.0,1
B16LCVBC1GE__B16MVPVA1NE,B16LCVBC1GE,Legacy Boys 16 National,B16MVPVA1NE,MVP BOS 16 Black,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1182,B16MVPVA1NE,MVP BOS 16 Black,-17.0,-2.0,1
B16LCVBC1GE__B16NYCVA1GE,B16LCVBC1GE,Legacy Boys 16 National,B16NYCVA1GE,NYC VBA 16 Hudson,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,458,B16NYCVA1GE,NYC VBA 16 Hudson,-10.0,-2.0,1
B16LCVBC1GE__B16RRJVB1NE,B16LCVBC1GE,Legacy Boys 16 National,B16RRJVB1NE,Boston United Boys 16 National 1,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1177,B16RRJVB1NE,Boston United Boys 16 National 1,-1.0,-1.0,1
B16LCVBC1GE__B16RRJVB1NE,B16LCVBC1GE,Legacy Boys 16 National,B16RRJVB1NE,Boston United Boys 16 National 1,B16,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1689,B16LCVBC1GE,Legacy Boys 16 National,1.0,1.0,2
B16LCVBC1GE__B16SJVBC1NE,B16LCVBC1GE,Legacy Boys 16 National,B16SJVBC1NE,South County Juniors Boys 16's Blue,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,463,B16SJVBC1NE,South County Juniors Boys 16's Blue,-9.0,-2.0,1
B16LCVBC2GE__B16LIFRY2GE,B16LCVBC2GE,Legacy Boys 16 Premier,B16LIFRY2GE,LI Fury 16 2,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,414,B16LCVBC2GE,Legacy Boys 16 Premier,8.0,2.0,1
B16LCVBC2GE__B16MVPVA2NE,B16LCVBC2GE,Legacy Boys 16 Premier,B16MVPVA2NE,MVP BOS 16 Blue,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1125,B16LCVBC2GE,Legacy Boys 16 Premier,11.0,2.0,1
B16LCVBC2GE__B16NYCIV2GE,B16LCVBC2GE,Legacy Boys 16 Premier,B16NYCIV2GE,NYC Impact 16U Travel,B16,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1133,B16NYCIV2GE,NYC Impact 16U Travel,-11.0,-2.0,1
B16LCVBC2GE__B16SPTMC3GE,B16LCVBC2GE,Legacy Boys 16 Premier,B16SPTMC3GE,Sportime 16 3,B16,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,405,B16SPTMC3GE,Sportime 16 3,-3.0,-1.0,1
B16LCVBC2GE__B16SPTMC3GE,B16LCVBC2GE,Legacy Boys 16 Premier,B16SPTMC3GE,Sportime 16 3,B16,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1658,B16SPTMC3GE,Sportime 16 3,-9.0,-2.0,2
B16LEGIO1XL__B16MCJVB1NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16MCJVB1NE,Mill City 16's,B16,2025-12-21,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,86,B16LEGIO1XL,TeamLVC Boys 16 Black,10.0,2.0,1
B16LEGIO1XL__B16MCJVB2NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16MCJVB2NE,Mill City 16 Royal,B16,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,29,B16LEGIO1XL,TeamLVC Boys 16 Black,21.0,2.0,1
B16LEGIO1XL__B16MVNER1NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16MVNER1NE,Meraki VB 16 1,B16,2026-01-18,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,117,B16LEGIO1XL,TeamLVC Boys 16 Black,17.0,2.0,1
B16LEGIO1XL__B16NESVC1NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16NESVC1NE,NE Storm 16 Lightning,B16,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,36,B16LEGIO1XL,TeamLVC Boys 16 Black,13.0,2.0,1
B16LEGIO1XL__B16NESVC1NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16NESVC1NE,NE Storm 16 Lightning,B16,2026-01-19,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,182,B16LEGIO1XL,TeamLVC Boys 16 Black,16.0,2.0,2
B16LEGIO1XL__B16NESVC1NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16NESVC1NE,NE Storm 16 Lightning,B16,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,180,B16LEGIO1XL,TeamLVC Boys 16 Black,13.0,2.0,3
B16LEGIO1XL__B16NEVBC2NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16NEVBC2NE,NEVBC Boys 16.2,B16,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,59,B16LEGIO1XL,TeamLVC Boys 16 Black,18.0,2.0,1
B16LEGIO1XL__B16PVJVB1NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16PVJVB1NE,PV Boys 16 1,B16,2026-01-18,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,108,B16LEGIO1XL,TeamLVC Boys 16 Black,14.0,2.0,1
B16LEGIO1XL__B16RRJVB1NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16RRJVB1NE,Boston United Boys 16 National 1,B16,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,34,B16LEGIO1XL,TeamLVC Boys 16 Black,14.0,2.0,1
B16LEGIO1XL__B16SAVBC1XL,B16LEGIO1XL,TeamLVC Boys 16 Black,B16SAVBC1XL,Sporting Albany Boys 16u,B16,2025-12-21,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,81,B16LEGIO1XL,TeamLVC Boys 16 Black,1.0,1.0,1
B16LEGIO1XL__B16SJJVB2NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16SJJVB2NE,SMASH Boys 16's Fire,B16,2025-12-21,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,88,B16LEGIO1XL,TeamLVC Boys 16 Black,20.0,2.0,1
B16LEGIO1XL__B16SJJVB2NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16SJJVB2NE,SMASH Boys 16's Fire,B16,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,186,B16LEGIO1XL,TeamLVC Boys 16 Black,-3.0,1.0,2
B16LEGIO1XL__B16SYRVB1XL,B16LEGIO1XL,TeamLVC Boys 16 Black,B16SYRVB1XL,SVC 16 1 Boys,B16,2026-01-18,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,112,B16SYRVB1XL,SVC 16 1 Boys,-9.0,-1.0,1
