team_code,team_name,club,age,opponent_code,opponent_name,pool_key,meetings_count,first_meeting_date,latest_meeting_date,first_result,latest_result,winner_changed,first_point_margin,latest_point_margin,point_margin_shift,point_margin_slope,performance_slope,win_rate
B14NEVBC1NE,NEVBC Boys 14.1,NEVBC,14,B14117752XX,ValleyVBC Elite Boys,B14,1,2026-02-01,2026-02-01,W,W,False,17.0,17.0,0.0,0.0,0.0,1.0
B14NEVBC1NE,NEVBC Boys 14.1,NEVBC,14,B14CAPIT2XL,CSVC 14 SAWTEETH,B14,1,2026-03-14,2026-03-14,W,W,False,32.0,32.0,0.0,0.0,0.0,1.0
B14NEVBC1NE,NEVBC Boys 14.1,NEVBC,14,B14MVPVA1NE,MVP BOS 14 Black,B14,1,2026-01-31,2026-01-31,W,W,False,13.0,13.0,0.0,0.0,0.0,1.0
B14NEVBC1NE,NEVBC Boys 14.1,NEVBC,14,B14SAVBC1XL,Sporting Albany Boys 14u,B14,1,2026-03-15,2026-03-15,W,W,False,10.0,10.0,0.0,0.0,0.0,1.0
B14ROCVC1GE,Rockland VBC 14 1,ROCVC,14,B14117901XX,Torrimar 14 1,B14,1,2026-02-07,2026-02-07,L,L,False,-39.0,-39.0,0.0,0.0,0.0,0.0
B14ROCVC1GE,Rockland VBC 14 1,ROCVC,14,B14CAPIT1XL,CSVC 14 CASCADE,B14,1,2026-02-06,2026-02-06,L,L,False,-21.0,-21.0,0.0,0.0,0.0,0.0
B14ROCVC1GE,Rockland VBC 14 1,ROCVC,14,B14COQUI1PU,BORINQUEN COQUI 14M Pirito,B14,1,2026-02-06,2026-02-06,L,L,False,-36.0,-36.0,0.0,0.0,0.0,0.0
B14ROCVC1GE,Rockland VBC 14 1,ROCVC,14,B14LCVBC1GE,Legacy Boys 14 Premier,B14,1,2026-02-08,2026-02-08,L,L,False,-15.0,-15.0,0.0,0.0,0.0,0.0
B14ROCVC1GE,Rockland VBC 14 1,ROCVC,14,B14LIFRY1GE,LI Fury 14 1,B14,1,2026-02-06,2026-02-06,W,W,False,17.0,17.0,0.0,0.0,0.0,1.0
B14ROCVC1GE,Rockland VBC 14 1,ROCVC,14,B14SPTMC2GE,Sportime 14 2,B14,1,2026-02-07,2026-02-07,L,L,False,-16.0,-16.0,0.0,0.0,0.0,0.0
B14ROCVC1GE,Rockland VBC 14 1,ROCVC,14,B14SPTMC3GE,Sportime 14 3,B14,1,2026-02-07,2026-02-07,W,W,False,7.0,7.0,0.0,0.0,0.0,1.0
B14RRJVB1NE,Boston United Boys 14-1,RRJVB,14,B14LHVBC1NE,LHV Boys 14-1 Premier,B14,3,2025-11-22,2026-01-17,L,W,True,-17.0,24.0,41.0,20.5,0.5,0.6666666666666666
B14RRJVB1NE,Boston United Boys 14-1,RRJVB,14,B14MVPVA1NE,MVP BOS 14 Black,B14,4,2025-11-22,2026-01-31,W,L,True,15.0,-2.0,-17.0,-4.3,-0.3,0.75
B14RRJVB1NE,Boston United Boys 14-1,RRJVB,14,B14CAPIT1XL,CSVC 14 CASCADE,B14,2,2026-01-17,2026-01-19,W,W,False,7.0,14.0,7.0,7.0,0.0,1.0
B14RRJVB1NE,Boston United Boys 14-1,RRJVB,14,B14117752XX,ValleyVBC Elite Boys,B14,4,2025-11-22,2026-03-15,L,L,False,-24.0,1.0,25.0,6.3,0.0,0.0
B14RRJVB1NE,Boston United Boys 14-1,RRJVB,14,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,3,2026-01-31,2026-03-15,W,W,False,17.0,25.0,8.0,4.0,0.0,1.0
B14RRJVB1NE,Boston United Boys 14-1,RRJVB,14,B14CAPIT2XL,CSVC 14 SAWTEETH,B14,2,2026-01-18,2026-03-14,W,W,False,18.0,19.0,1.0,1.0,0.0,1.0
B14RRJVB1NE,Boston United Boys 14-1,RRJVB,14,B13SJJVB1NE,SMASH Boys 13-1,MIXED,1,2026-02-01,2026-02-01,W,W,False,11.0,11.0,0.0,0.0,0.0,1.0
B14RRJVB1NE,Boston United Boys 14-1,RRJVB,14,B14NEVBC1NE,NEVBC Boys 14.1,B14,3,2026-01-31,2026-03-14,L,L,False,-10.0,-14.0,-4.0,-2.0,0.0,0.0
B14RRJVB1NE,Boston United Boys 14-1,RRJVB,14,B14TACCU1GE,Accuracy 14 Champ,B14,2,2025-11-22,2025-11-23,L,L,False,-20.0,-23.0,-3.0,-3.0,0.0,0.0
B14RRJVB2NE,Boston United Boys 13 Select 1,RRJVB,14,B13SJJVB1NE,SMASH Boys 13-1,MIXED,2,2026-01-31,2026-03-14,L,L,False,-18.0,-13.0,5.0,5.0,0.0,0.0
B14RRJVB2NE,Boston United Boys 13 Select 1,RRJVB,14,B14117752XX,ValleyVBC Elite Boys,B14,1,2026-03-14,2026-03-14,L,L,False,-19.0,-19.0,0.0,0.0,0.0,0.0
B14RRJVB2NE,Boston United Boys 13 Select 1,RRJVB,14,B14CAPIT2XL,CSVC 14 SAWTEETH,B14,1,2026-03-15,2026-03-15,W,W,False,-6.0,-6.0,0.0,0.0,0.0,1.0
B14RRJVB2NE,Boston United Boys 13 Select 1,RRJVB,14,B14LHVBC1NE,LHV Boys 14-1 Premier,B14,1,2026-02-01,2026-02-01,L,L,False,-14.0,-14.0,0.0,0.0,0.0,0.0
B14RRJVB2NE,Boston United Boys 13 Select 1,RRJVB,14,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,1,2026-02-01,2026-02-01,W,W,False,10.0,10.0,0.0,0.0,0.0,1.0
B14RRJVB2NE,Boston United Boys 13 Select 1,RRJVB,14,B14HKJVB1NE,Husky 14.1,B14,2,2026-01-31,2026-03-15,L,L,False,-8.0,-18.0,-10.0,-10.0,0.0,0.0
B14RRJVB2NE,Boston United Boys 13 Select 1,RRJVB,14,B14SAVBC1XL,Sporting Albany Boys 14u,B14,2,2026-01-31,2026-03-14,L,L,False,-21.0,-38.0,-17.0,-17.0,0.0,0.0
B14SAVBC1XL,Sporting Albany Boys 14u,SAVBC,14,B13SJJVB1NE,SMASH Boys 13-1,MIXED,4,2025-12-20,2026-03-14,L,W,True,-15.0,21.0,36.0,9.7,0.2,0.5
B14SAVBC1XL,Sporting Albany Boys 14u,SAVBC,14,B14RRJVB2NE,Boston United Boys 13 Select 1,B14,2,2026-01-31,2026-03-14,W,W,False,21.0,38.0,17.0,17.0,0.0,1.0
B14SAVBC1XL,Sporting Albany Boys 14u,SAVBC,14,B14SJJVB1NE,SMASH Boys 14-1,B14,3,2025-12-20,2026-02-01,L,L,False,-22.0,-11.0,11.0,5.5,0.0,0.0
B14SAVBC1XL,Sporting Albany Boys 14u,SAVBC,14,B14117752XX,ValleyVBC Elite Boys,B14,1,2026-03-14,2026-03-14,W,W,False,7.0,7.0,0.0,0.0,0.0,1.0
B14SAVBC1XL,Sporting Albany Boys 14u,SAVBC,14,B14CAPIT2XL,CSVC 14 SAWTEETH,B14,1,2025-12-20,2025-12-20,W,W,False,23.0,23.0,0.0,0.0,0.0,1.0
B14SAVBC1XL,Sporting Albany Boys 14u,SAVBC,14,B14HKJVB1NE,Husky 14.1,B14,1,2026-01-31,2026-01-31,W,W,False,26.0,26.0,0.0,0.0,0.0,1.0
B14SAVBC1XL,Sporting Albany Boys 14u,SAVBC,14,B14MVPVA1NE,MVP BOS 14 Black,B14,1,2026-02-01,2026-02-01,W,W,False,19.0,19.0,0.0,0.0,0.0,1.0
B14SAVBC1XL,Sporting Albany Boys 14u,SAVBC,14,B14NEVBC1NE,NEVBC Boys 14.1,B14,1,2026-03-15,2026-03-15,L,L,False,-10.0,-10.0,0.0,0.0,0.0,0.0
B14SAVBC1XL,Sporting Albany Boys 14u,SAVBC,14,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,1,2025-12-20,2025-12-20,W,W,False,23.0,23.0,0.0,0.0,0.0,1.0
B14SAVBC1XL,Sporting Albany Boys 14u,SAVBC,14,B14CAPIT1XL,CSVC 14 CASCADE,B14,2,2025-12-21,2026-03-15,W,W,False,25.0,15.0,-10.0,-10.0,0.0,1.0
B14SJJVB1NE,SMASH Boys 14-1,SJJVB,14,B14NEVBC1NE,NEVBC Boys 14.1,B14,2,2026-02-01,2026-03-15,W,L,True,4.0,-2.0,-6.0,-6.0,-1.0,0.5
B14SJJVB1NE,SMASH Boys 14-1,SJJVB,14,B14HKJVB1NE,Husky 14.1,B14,2,2026-02-01,2026-03-14,W,W,False,28.0,40.0,12.0,12.0,0.0,1.0
B14SJJVB1NE,SMASH Boys 14-1,SJJVB,14,B14CAPIT1XL,CSVC 14 CASCADE,B14,2,2025-12-20,2026-03-14,W,W,False,22.0,33.0,11.0,11.0,0.0,1.0
B14SJJVB1NE,SMASH Boys 14-1,SJJVB,14,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,2,2025-12-20,2026-03-15,W,W,False,24.0,28.0,4.0,4.0,0.0,1.0
B14SJJVB1NE,SMASH Boys 14-1,SJJVB,14,B13SJJVB1NE,SMASH Boys 13-1,MIXED,1,2025-12-21,2025-12-21,W,W,False,22.0,22.0,0.0,0.0,0.0,1.0
B14SJJVB1NE,SMASH Boys 14-1,SJJVB,14,B14CAPIT2XL,CSVC 14 SAWTEETH,B14,1,2025-12-21,2025-12-21,W,W,False,31.0,31.0,0.0,0.0,0.0,1.0
B14SJJVB1NE,SMASH Boys 14-1,SJJVB,14,B14LHVBC1NE,LHV Boys 14-1 Premier,B14,1,2026-01-31,2026-01-31,W,W,False,31.0,31.0,0.0,0.0,0.0,1.0
B14SJJVB1NE,SMASH Boys 14-1,SJJVB,14,B14SAVBC1XL,Sporting Albany Boys 14u,B14,3,2025-12-20,2026-02-01,W,W,False,22.0,11.0,-11.0,-5.5,0.0,1.0
B14SJJVB1NE,SMASH Boys 14-1,SJJVB,14,B14117752XX,ValleyVBC Elite Boys,B14,2,2026-01-31,2026-03-15,W,W,False,26.0,19.0,-7.0,-7.0,0.0,1.0
B14SJJVB2NE,SMASH Boys 14's Thunder,SJJVB,14,B13SJJVB1NE,SMASH Boys 13-1,MIXED,1,2025-12-21,2025-12-21,L,L,False,-16.0,-16.0,0.0,0.0,0.0,0.0
B14SJJVB2NE,SMASH Boys 14's Thunder,SJJVB,14,B14CAPIT1XL,CSVC 14 CASCADE,B14,1,2025-12-20,2025-12-20,W,W,False,9.0,9.0,0.0,0.0,0.0,1.0
B14SJJVB2NE,SMASH Boys 14's Thunder,SJJVB,14,B14LHVBC1NE,LHV Boys 14-1 Premier,B14,1,2026-02-01,2026-02-01,W,W,False,5.0,5.0,0.0,0.0,0.0,1.0
B14SJJVB2NE,SMASH Boys 14's Thunder,SJJVB,14,B14MVPVA1NE,MVP BOS 14 Black,B14,1,2026-01-31,2026-01-31,L,L,False,-9.0,-9.0,0.0,0.0,0.0,0.0
B14SJJVB2NE,SMASH Boys 14's Thunder,SJJVB,14,B14RRJVB2NE,Boston United Boys 13 Select 1,B14,1,2026-02-01,2026-02-01,L,L,False,-10.0,-10.0,0.0,0.0,0.0,0.0
B14SJJVB2NE,SMASH Boys 14's Thunder,SJJVB,14,B14SAVBC1XL,Sporting Albany Boys 14u,B14,1,2025-12-20,2025-12-20,L,L,False,-23.0,-23.0,0.0,0.0,0.0,0.0
B14SJJVB2NE,SMASH Boys 14's Thunder,SJJVB,14,B14CAPIT2XL,CSVC 14 SAWTEETH,B14,3,2025-12-21,2026-03-14,W,W,False,11.0,4.0,-7.0,-3.5,0.0,1.0
B14SJJVB2NE,SMASH Boys 14's Thunder,SJJVB,14,B14RRJVB1NE,Boston United Boys 14-1,B14,3,2026-01-31,2026-03-15,L,L,False,-17.0,-25.0,-8.0,-4.0,0.0,0.0
B14SJJVB2NE,SMASH Boys 14's Thunder,SJJVB,14,B14SJJVB1NE,SMASH Boys 14-1,B14,2,2025-12-20,2026-03-15,L,L,False,-24.0,-28.0,-4.0,-4.0,0.0,0.0
B14SJJVB2NE,SMASH Boys 14's Thunder,SJJVB,14,B14NEVBC1NE,NEVBC Boys 14.1,B14,2,2026-01-31,2026-03-14,L,L,False,-17.0,-26.0,-9.0,-9.0,0.0,0.0
B14SPTMC2GE,Sportime 14 2,SPTMC,14,B14117901XX,Torrimar 14 1,B14,1,2026-02-07,2026-02-07,L,L,False,-28.0,-28.0,0.0,0.0,0.0,0.0
B14SPTMC2GE,Sportime 14 2,SPTMC,14,B14CORE11GE,CORE Boys 14 Platinum,B14,1,2026-02-06,2026-02-06,L,L,False,-28.0,-28.0,0.0,0.0,0.0,0.0
B14SPTMC2GE,Sportime 14 2,SPTMC,14,B14LCVBC1GE,Legacy Boys 14 Premier,B14,1,2026-02-06,2026-02-06,W,W,False,12.0,12.0,0.0,0.0,0.0,1.0
B14SPTMC2GE,Sportime 14 2,SPTMC,14,B14LHVBC1NE,LHV Boys 14-1 Premier,B14,1,2026-02-06,2026-02-06,W,W,False,2.0,2.0,0.0,0.0,0.0,1.0
B14SPTMC2GE,Sportime 14 2,SPTMC,14,B14MVPVA1NE,MVP BOS 14 Black,B14,1,2026-02-08,2026-02-08,L,L,False,1.0,1.0,0.0,0.0,0.0,0.0
B14SPTMC2GE,Sportime 14 2,SPTMC,14,B14ROCVC1GE,Rockland VBC 14 1,B14,1,2026-02-07,2026-02-07,W,W,False,16.0,16.0,0.0,0.0,0.0,1.0
B14SPTMC2GE,Sportime 14 2,SPTMC,14,B14TACCU1GE,Accuracy 14 Champ,B14,1,2026-02-07,2026-02-07,L,L,False,-24.0,-24.0,0.0,0.0,0.0,0.0
B14SPTMC3GE,Sportime 14 3,SPTMC,14,B14117901XX,Torrimar 14 1,B14,1,2026-02-06,2026-02-06,L,L,False,-28.0,-28.0,0.0,0.0,0.0,0.0
B14SPTMC3GE,Sportime 14 3,SPTMC,14,B14COQUI1PU,BORINQUEN COQUI 14M Pirito,B14,1,2026-02-07,2026-02-07,L,L,False,-40.0,-40.0,0.0,0.0,0.0,0.0
B14SPTMC3GE,Sportime 14 3,SPTMC,14,B14LCVBC1GE,Legacy Boys 14 Premier,B14,1,2026-02-08,2026-02-08,L,L,False,-12.0,-12.0,0.0,0.0,0.0,0.0
B14SPTMC3GE,Sportime 14 3,SPTMC,14,B14LHVBC1NE,LHV Boys 14-1 Premier,B14,1,2026-02-07,2026-02-07,L,L,False,-9.0,-9.0,0.0,0.0,0.0,0.0
B14SPTMC3GE,Sportime 14 3,SPTMC,14,B14LIFRY1GE,LI Fury 14 1,B14,1,2026-02-08,2026-02-08,W,W,False,11.0,11.0,0.0,0.0,0.0,1.0
B14SPTMC3GE,Sportime 14 3,SPTMC,14,B14MVPVA1NE,MVP BOS 14 Black,B14,1,2026-02-06,2026-02-06,L,L,False,-6.0,-6.0,0.0,0.0,0.0,0.0
B14SPTMC3GE,Sportime 14 3,SPTMC,14,B14ROCVC1GE,Rockland VBC 14 1,B14,1,2026-02-07,2026-02-07,L,L,False,-7.0,-7.0,0.0,0.0,0.0,0.0
B14SPTMC3GE,Sportime 14 3,SPTMC,14,B14TACCU1GE,Accuracy 14 Champ,B14,1,2026-02-06,2026-02-06,L,L,False,-27.0,-27.0,0.0,0.0,0.0,0.0
B14TACCU1GE,Accuracy 14 Champ,TACCU,14,B14117752XX,ValleyVBC Elite Boys,B14,2,2025-11-22,2025-11-23,W,L,True,24.0,-5.0,-29.0,-29.0,-1.0,0.5
B14TACCU1GE,Accuracy 14 Champ,TACCU,14,B14RRJVB1NE,Boston United Boys 14-1,B14,2,2025-11-22,2025-11-23,W,W,False,20.0,23.0,3.0,3.0,0.0,1.0
B14TACCU1GE,Accuracy 14 Champ,TACCU,14,B14117901XX,Torrimar 14 1,B14,1,2026-02-06,2026-02-06,L,L,False,-21.0,-21.0,0.0,0.0,0.0,0.0
B14TACCU1GE,Accuracy 14 Champ,TACCU,14,B14CAPIT1XL,CSVC 14 CASCADE,B14,1,2026-02-07,2026-02-07,W,W,False,14.0,14.0,0.0,0.0,0.0,1.0
B14TACCU1GE,Accuracy 14 Champ,TACCU,14,B14CORE11GE,CORE Boys 14 Platinum,B14,1,2026-02-08,2026-02-08,L,L,False,-16.0,-16.0,0.0,0.0,0.0,0.0
B14TACCU1GE,Accuracy 14 Champ,TACCU,14,B14LCVBC1GE,Legacy Boys 14 Premier,B14,1,2026-02-07,2026-02-07,W,W,False,32.0,32.0,0.0,0.0,0.0,1.0
B14TACCU1GE,Accuracy 14 Champ,TACCU,14,B14LHVBC1NE,LHV Boys 14-1 Premier,B14,1,2025-11-22,2025-11-22,W,W,False,16.0,16.0,0.0,0.0,0.0,1.0
B14TACCU1GE,Accuracy 14 Champ,TACCU,14,B14SPTMC2GE,Sportime 14 2,B14,1,2026-02-07,2026-02-07,W,W,False,24.0,24.0,0.0,0.0,0.0,1.0
B14TACCU1GE,Accuracy 14 Champ,TACCU,14,B14SPTMC3GE,Sportime 14 3,B14,1,2026-02-06,2026-02-06,W,W,False,27.0,27.0,0.0,0.0,0.0,1.0
B14TACCU1GE,Accuracy 14 Champ,TACCU,14,B14MVPVA1NE,MVP BOS 14 Black,B14,2,2025-11-22,2026-02-06,W,W,False,22.0,16.0,-6.0,-6.0,0.0,1.0
B15ALLIN1FL,AVA 15 Boys,ALLIN,15,B15SPTMC4GE,Sportime 15 4,B15,2,2026-02-06,2026-02-07,W,W,False,7.0,50.0,43.0,43.0,0.0,1.0
B15ALLIN1FL,AVA 15 Boys,ALLIN,15,B15CAPIT1XL,CSVC 15 PANTHERS,B15,1,2026-02-07,2026-02-07,W,W,False,9.0,9.0,0.0,0.0,0.0,1.0
B15ALLIN1FL,AVA 15 Boys,ALLIN,15,B15CORE11GE,CORE Boys 15 Platinum,B15,1,2026-02-08,2026-02-08,L,L,False,-9.0,-9.0,0.0,0.0,0.0,0.0
B15ALLIN1FL,AVA 15 Boys,ALLIN,15,B15DIGSV1GE,Digs Boys 15 Red,B15,1,2026-02-07,2026-02-07,W,W,False,32.0,32.0,0.0,0.0,0.0,1.0
B15ALLIN1FL,AVA 15 Boys,ALLIN,15,B15LIFRY1GE,LI Fury 15 1,B15,1,2026-02-06,2026-02-06,L,L,False,-4.0,-4.0,0.0,0.0,0.0,0.0
B15ALLIN1FL,AVA 15 Boys,ALLIN,15,B15NYCVA1GE,NYC VBA 15 Nomad,B15,1,2026-02-06,2026-02-06,L,L,False,-19.0,-19.0,0.0,0.0,0.0,0.0
B15ALLIN1FL,AVA 15 Boys,ALLIN,15,B15SPTMC3GE,Sportime 15 3,B15,1,2026-02-08,2026-02-08,W,W,False,8.0,8.0,0.0,0.0,0.0,1.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,5,2025-12-20,2026-03-14,W,L,True,8.0,-18.0,-26.0,-6.5,-0.29999999999999993,0.4
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15SJVBC1NE,South County Juniors Boys 15 1,B15,2,2026-03-14,2026-03-15,W,W,False,13.0,30.0,17.0,17.0,0.0,1.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15ALLIN1FL,AVA 15 Boys,B15,1,2026-02-07,2026-02-07,L,L,False,-9.0,-9.0,0.0,0.0,0.0,0.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15CORE11GE,CORE Boys 15 Platinum,B15,1,2026-02-06,2026-02-06,L,L,False,-14.0,-14.0,0.0,0.0,0.0,0.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15DIGSV1GE,Digs Boys 15 Red,B15,1,2026-02-07,2026-02-07,W,W,False,4.0,4.0,0.0,0.0,0.0,1.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15LCVBC1GE,Legacy Boys 15 Premier,B15,1,2026-02-06,2026-02-06,L,L,False,-7.0,-7.0,0.0,0.0,0.0,0.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15MCJVB1NE,Mill City 15's,B15,1,2026-03-14,2026-03-14,L,L,False,-12.0,-12.0,0.0,0.0,0.0,0.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,1,2026-01-18,2026-01-18,W,W,False,10.0,10.0,0.0,0.0,0.0,1.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15SAVBC1XL,Sporting Albany Boys 15u,B15,1,2025-12-20,2025-12-20,L,L,False,-16.0,-16.0,0.0,0.0,0.0,0.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15SJJVB1NE,SMASH Boys 15-1,B15,1,2025-12-21,2025-12-21,L,L,False,-24.0,-24.0,0.0,0.0,0.0,0.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,1,2025-12-20,2025-12-20,L,L,False,-16.0,-16.0,0.0,0.0,0.0,0.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15SPTMC3GE,Sportime 15 3,B15,1,2026-02-07,2026-02-07,L,L,False,-2.0,-2.0,0.0,0.0,0.0,0.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15SPTMC4GE,Sportime 15 4,B15,1,2026-02-08,2026-02-08,L,L,False,-1.0,-1.0,0.0,0.0,0.0,0.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15SYRVB1XL,SVC 15 1 Boys,B15,1,2026-01-17,2026-01-17,L,L,False,-18.0,-18.0,0.0,0.0,0.0,0.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15TACCU1GE,Accuracy 15 Champ,B15,1,2026-02-06,2026-02-06,L,L,False,-9.0,-9.0,0.0,0.0,0.0,0.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B15TTVBC1NE,SLAM 15 1 Boys,B15,1,2026-03-15,2026-03-15,W,W,False,26.0,26.0,0.0,0.0,0.0,1.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B16BVJVB2NE,Blast 16 Pyro,MIXED,1,2026-01-18,2026-01-18,W,W,False,13.0,13.0,0.0,0.0,0.0,1.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B16CAPIT1XL,CSVC 16 WOLFJAW,MIXED,1,2026-01-17,2026-01-17,L,L,False,-19.0,-19.0,0.0,0.0,0.0,0.0
B15CAPIT1XL,CSVC 15 PANTHERS,CAPIT,15,B16NESVC2NE,NE Storm 16 Monsoon,MIXED,1,2026-01-18,2026-01-18,L,L,False,-12.0,-12.0,0.0,0.0,0.0,0.0
B15CORE11GE,CORE Boys 15 Platinum,CORE1,15,B15TACCU1GE,Accuracy 15 Champ,B15,2,2026-02-06,2026-02-08,W,W,False,8.0,16.0,8.0,8.0,0.0,1.0
B15CORE11GE,CORE Boys 15 Platinum,CORE1,15,B15ALLIN1FL,AVA 15 Boys,B15,1,2026-02-08,2026-02-08,W,W,False,9.0,9.0,0.0,0.0,0.0,1.0
B15CORE11GE,CORE Boys 15 Platinum,CORE1,15,B15CAPIT1XL,CSVC 15 PANTHERS,B15,1,2026-02-06,2026-02-06,W,W,False,14.0,14.0,0.0,0.0,0.0,1.0
B15CORE11GE,CORE Boys 15 Platinum,CORE1,15,B15CORE12GE,CORE Boys 15 Titanium,B15,1,2026-02-07,2026-02-07,L,L,False,-8.0,-8.0,0.0,0.0,0.0,0.0
B15CORE11GE,CORE Boys 15 Platinum,CORE1,15,B15LCVBC1GE,Legacy Boys 15 Premier,B15,1,2026-02-07,2026-02-07,W,W,False,23.0,23.0,0.0,0.0,0.0,1.0
B15CORE11GE,CORE Boys 15 Platinum,CORE1,15,B15LIFRY1GE,LI Fury 15 1,B15,1,2026-02-07,2026-02-07,L,L,False,-3.0,-3.0,0.0,0.0,0.0,0.0
B15CORE11GE,CORE Boys 15 Platinum,CORE1,15,B15NYCIV1GE,NYC Impact 15 National,B15,1,2026-02-06,2026-02-06,W,W,False,11.0,11.0,0.0,0.0,0.0,1.0
B15CORE12GE,CORE Boys 15 Titanium,CORE1,15,B15CORE11GE,CORE Boys 15 Platinum,B15,1,2026-02-07,2026-02-07,W,W,False,8.0,8.0,0.0,0.0,0.0,1.0
B15CORE12GE,CORE Boys 15 Titanium,CORE1,15,B15DIGSV1GE,Digs Boys 15 Red,B15,1,2026-02-06,2026-02-06,W,W,False,14.0,14.0,0.0,0.0,0.0,1.0
B15CORE12GE,CORE Boys 15 Titanium,CORE1,15,B15LCVBC1GE,Legacy Boys 15 Premier,B15,1,2026-02-07,2026-02-07,W,W,False,12.0,12.0,0.0,0.0,0.0,1.0
B15CORE12GE,CORE Boys 15 Titanium,CORE1,15,B15LIFRY1GE,LI Fury 15 1,B15,1,2026-02-07,2026-02-07,W,W,False,4.0,4.0,0.0,0.0,0.0,1.0
B15CORE12GE,CORE Boys 15 Titanium,CORE1,15,B15NYCVA1GE,NYC VBA 15 Nomad,B15,1,2026-02-08,2026-02-08,L,L,False,-3.0,-3.0,0.0,0.0,0.0,0.0
B15CORE12GE,CORE Boys 15 Titanium,CORE1,15,B15RRJVB1NE,Boston United Boys 15 National,B15,1,2026-02-06,2026-02-06,L,L,False,-10.0,-10.0,0.0,0.0,0.0,0.0
B15CORE12GE,CORE Boys 15 Titanium,CORE1,15,B15SPTMC5GE,Sportime 15 Lynbrook,B15,1,2026-02-06,2026-02-06,W,W,False,17.0,17.0,0.0,0.0,0.0,1.0
B15DIGSV1GE,Digs Boys 15 Red,DIGSV,15,B15ALLIN1FL,AVA 15 Boys,B15,1,2026-02-07,2026-02-07,L,L,False,-32.0,-32.0,0.0,0.0,0.0,0.0
B15DIGSV1GE,Digs Boys 15 Red,DIGSV,15,B15CAPIT1XL,CSVC 15 PANTHERS,B15,1,2026-02-07,2026-02-07,L,L,False,-4.0,-4.0,0.0,0.0,0.0,0.0
B15DIGSV1GE,Digs Boys 15 Red,DIGSV,15,B15CORE12GE,CORE Boys 15 Titanium,B15,1,2026-02-06,2026-02-06,L,L,False,-14.0,-14.0,0.0,0.0,0.0,0.0
B15DIGSV1GE,Digs Boys 15 Red,DIGSV,15,B15LCVBC1GE,Legacy Boys 15 Premier,B15,1,2026-02-08,2026-02-08,L,L,False,-8.0,-8.0,0.0,0.0,0.0,0.0
B15DIGSV1GE,Digs Boys 15 Red,DIGSV,15,B15RRJVB1NE,Boston United Boys 15 National,B15,1,2026-02-06,2026-02-06,L,L,False,-22.0,-22.0,0.0,0.0,0.0,0.0
B15DIGSV1GE,Digs Boys 15 Red,DIGSV,15,B15SPTMC5GE,Sportime 15 Lynbrook,B15,2,2026-02-06,2026-02-07,L,L,False,-11.0,-15.0,-4.0,-4.0,0.0,0.0
B15HKJVB1NE,Husky 15.1,HKJVB,15,B15SJVBC1NE,South County Juniors Boys 15 1,B15,2,2026-01-31,2026-02-01,W,W,False,0.0,12.0,12.0,12.0,0.0,1.0
B15HKJVB1NE,Husky 15.1,HKJVB,15,B15SJJVB1NE,SMASH Boys 15-1,B15,2,2026-01-31,2026-03-14,L,L,False,-19.0,-16.0,3.0,3.0,0.0,0.0
B15HKJVB1NE,Husky 15.1,HKJVB,15,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15,1,2026-02-01,2026-02-01,L,L,False,-5.0,-5.0,0.0,0.0,0.0,0.0
B15HKJVB1NE,Husky 15.1,HKJVB,15,B15MCJVB1NE,Mill City 15's,B15,1,2026-03-15,2026-03-15,L,L,False,-9.0,-9.0,0.0,0.0,0.0,0.0
B15HKJVB1NE,Husky 15.1,HKJVB,15,B15NEVBC3NE,NEVBC Boys 15 Blue,B15,1,2026-03-14,2026-03-14,W,W,False,30.0,30.0,0.0,0.0,0.0,1.0
