pool_key,team_code,team_name,local_rank,local_rating,wins,losses,matches_played,local_accuracy_pct,usav_national_accuracy_pct,usav_regional_accuracy_pct,local_picks_made,usav_national_picks_made,usav_regional_picks_made,event_name,model,local_edge_vs_usav_national_pp,local_edge_vs_usav_regional_pp,recommended_seed_source
G12,G12EYNER1NE,ENVY 12 1 LavaFlow,16,8.960443144025506,8,3,11,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12NEVBC1NE,Northeast 12.1,17,8.662856978308097,3,4,7,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12ROCKA3GE,RVT 12-3 Sail,18,7.687779955184857,2,4,6,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12LHVBA1GE,LHVA 12 Purple Travel,19,6.190242049011682,3,2,5,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12SJJVB2NE,SMASH 12s Energy,20,5.912423261144569,5,4,9,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12MCJVB1NE,Mill City 12's,21,4.775211324602052,5,1,6,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12LDNER1NE,Lockdown VBC 12 SandPipers,22,4.414628781005247,4,3,7,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12LHVBC1NE,LHV Girls 12-1 Spark,23,2.4020295997876087,3,6,9,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12SSVBC1NE,SSVBC 12 1,24,1.2905811480183693,5,1,6,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12AVVBC2NE,Avidity 12 Jade,25,-1.0495199329983944,7,4,11,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12TCJVB1NE,Nova 12 Select Brie/Ryleigh,26,-2.1380026553783305,8,2,10,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12VERSE1GE,NYC Volley Verse 12 1,27,-2.201650547067513,2,4,6,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12SJJVB3NE,SMASH 12's Volts,28,-3.860112324602781,7,4,11,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12113231XX,EliteZ 12 GIRLS BLACK,29,-5.540538358112046,7,4,11,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12RRJVB1NE,Boston United 12 Select,30,-6.040232305631593,4,6,10,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12LFJVB1NE,603 United 12 Seacoast Silver,31,-6.641398635778292,2,3,5,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12CJVBA3GE,CJVA 12 Red,32,-7.21002222697188,2,5,7,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12PROVA1GE,Prodigy 12.1 Club,33,-9.549345067492949,4,4,8,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12BEVNY1GE,BEV 12 Elite,34,-10.881071952100617,2,5,7,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12TTVBC2NE,SLAM 12R Red,35,-11.277954843444075,7,3,10,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12GRVBC2NE,GVC 12-2 Diamonds,36,-13.037810715805975,3,7,10,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12MAJVB1NE,Mass Premier 12 1,37,-13.092253991916207,3,3,6,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12SURGE1GE,LI Surge 12 1,38,-13.433484107971386,0,7,7,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12CMJVB1NE,CMASS EDGE 12 White,39,-14.454227764106703,3,8,11,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12CSJVB1NE,CT STARS 12-1,40,-17.413559906332953,0,11,11,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12112721XX,X2 Volleyball 12 1,41,-17.79223762551112,4,11,15,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12PROVA2GE,Prodigy 12.2 Club,42,-18.81900323542706,3,5,8,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12HRJVB1NE,HardRock 12,43,-18.908105497819115,3,7,10,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12LDNER2NE,Lockdown VBC 12 Puffins,44,-19.2583624700961,4,12,16,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12NSJVB1NE,NH Seacoast 12 USA,45,-20.1063058162902,4,6,10,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12CMJVB2NE,CMASS EDGE 12 Gray,46,-20.468339365696025,2,8,10,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12RRJVB2NE,Boston United 12 Sapphire,47,-20.477111414064527,3,6,9,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12113232XX,EliteZ 12 GIRLS CARBON,48,-29.549906889342033,1,5,6,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G12,G12TTVBC3NE,SLAM 12R White,49,-37.84942117055439,0,10,10,86.95652173913044,66.66666666666666,55.55555555555556,46.0,9.0,9.0,AAUSpringKickOff26,massey,20.28985507246378,31.40096618357488,local
G13,G13NYCJR1GE,NYC Juniors 13 National,1,39.22246864591166,10,2,12,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13NEVBC1NE,Northeast 13.1,2,36.36415249863608,11,4,15,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13FGSVA1FL,Gulfside 13U Prime,3,36.16884514438301,8,1,9,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13APXTC1OV,Apex VBTC 13 Apex Red,4,36.08525690713705,6,1,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13CSJVB1NE,CT STARS 13s Lidania,5,32.869317031550125,11,2,13,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13SOSVB1GE,Sideout 13N Carly,6,32.61953453315587,3,2,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13ROCKA1GE,RVT 13-1 Surf,7,32.52147739835688,5,3,8,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LIBER1CH,Libero 13 HUSKIES,8,32.11129318833929,7,1,8,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13SJJVB1NE,SMASH 13s,9,30.306651514429653,3,2,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13CMJVB1NE,CMASS EDGE 13 Blue,10,28.271651821528216,5,0,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13NYCJR2GE,NYC Juniors 13 Travel,11,26.951632947122626,7,2,9,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13GRVBC1NE,GVC 13-1,12,26.588825915219527,8,4,12,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LDNER1NE,Lockdown VBC 13 Kiwis,13,23.08003409167934,5,0,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G131175910XX,Bucaneras AVC 13U,14,22.615835035580574,4,3,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13SPAVB1XL,Spa City 13 Aqua,15,21.959635969080523,7,6,13,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13CACLI1GE,CALI 13 Black,16,20.066145589649498,2,3,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13RRJVB1NE,Boston United 13 National,17,19.640048249474255,15,9,24,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13ROCKA2GE,RVT 13-2 Swim,18,19.164651308489592,4,3,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13DSTJN1GE,Downstate (N) 13 Cobras,19,18.862491911816363,5,2,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13SJJVB2NE,SMASH 13's Thunder,20,18.82740627074541,5,1,6,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13NEVBC2NE,Northeast 13.2,21,15.897710783507854,15,5,20,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13GAJVB1NE,Gators 13 Black,22,14.9346965129714,3,2,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13NYCLI1GE,NYCLI 13 Elite,23,14.488859659550887,3,5,8,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LCVBC1GE,Legacy 13 National,24,14.255037562081899,6,2,8,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13MAJVB1NE,Mass Premier 13 1,25,13.523868651164774,4,2,6,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13BEVNY1GE,BEV 13 Empire,26,13.341760942025344,2,5,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13CACLI2GE,CALI 13 BLUE,27,13.00826706773504,12,2,14,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13NYCVA2GE,NYC VBA 13 West Village,28,12.780710506366486,3,4,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13MCJVB1NE,Mill City 13's,29,12.325371398425773,3,7,10,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13118022XX,NYCLBVC 13U WHITE,30,11.798863164197309,4,3,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LFJVB1NE,603 United 13 Seacoast White,31,11.515628177978853,11,0,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13SURGE1GE,LI Surge 13 Premier Blue,32,7.972992511433983,5,7,12,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13NYCVA1GE,NYC VBA 13 Tribeca,33,7.860247445076929,6,2,8,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13DRVBC1NE,Dragons 13 1 A/V,34,7.788373532581488,3,3,6,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13CACLI3GE,CALI 13 Red,35,7.274883474967305,5,7,12,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13SJVBC1NE,South County 13's Stingrays,36,6.401118747840396,1,4,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LHVBA1GE,LHVA 13 Purple Travel,37,6.133855449351094,5,2,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LEGIO1XL,TeamLVC 13 Black,38,5.119534533155736,0,5,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13118021XX,NYCLBVC 13U BLUE,39,4.000000000000107,1,0,1,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13113231XX,EliteZ 13 GIRLS HP BLACK,40,3.5006922366221236,17,7,24,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LHVBC1NE,LHV Girls 13-1 Wondercatz,41,3.1659527606821527,3,2,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13TTVBC1NE,SLAM 13P Black,42,3.1110396970031324,8,8,16,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13HEVBA1NE,HEVBA 13 1,43,1.7885265416996998,5,6,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LCVBC2GE,Legacy 13 Premier,44,1.7605843199760187,3,5,8,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13GRVBC2NE,GVC 13-2,45,1.4589639923605446,8,6,14,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13MGJVB3NE,MGA 13's Stars,46,0.3767168015134281,3,2,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13CJJVB1NE,CT Juniors 13 National,47,-1.9331147579801862,4,2,6,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13SURGE2GE,LI Surge 13 Premier White,48,-2.350434897764112,6,8,14,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LFJVB2NE,603 United 13 Seacoast Blue,49,-2.5930521912950084,8,4,12,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LDNER2NE,Lockdown VBC 13 Sparrows,50,-3.383060122610246,2,4,6,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13CSJVB2NE,CT STARS 13s Gabby,51,-3.4859155185570856,3,2,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13AVVBC1NE,Avidity 13 Ruby,52,-3.540458886572626,7,9,16,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G14LUNAR5GEX,CCC - Hawks 14,53,-4.0,0,1,1,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13PROVA2GE,Prodigy 13.2 Club,54,-4.0137060845229975,6,0,6,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13TRICO1GE,TriCounty ATTACK 13 1,55,-4.071089042961905,2,6,8,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13ROCKA3GE,RVT 13-3 Sail,56,-5.085560793718074,2,5,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13GGVOL1GE,GG 13 1,57,-5.982599263153215,3,5,8,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LHVBC2NE,LHV Girls 13-2 Novas,58,-6.20708418948135,5,5,10,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13RRJVB3NE,Boston United 13 Select - Gil,59,-6.529487362638228,8,3,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13VERSE2GE,NYC Volley Verse 13 SI,60,-6.564931715514716,0,7,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13TTVBC2NE,SLAM 13P Red,61,-6.756496319395171,9,7,16,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13NSJVB1NE,NH Seacoast 13 National,62,-8.276313278803556,5,13,18,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13RRJVB2NE,Boston United 13 Select - Brittany,63,-8.295379179996527,7,4,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13TRICO2GE,TriCounty ATTACK 13 2,64,-8.443363977106142,2,6,8,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13CMJVB2NE,CMASS EDGE 13 White,65,-8.492824706547381,7,4,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13BVJVB1NE,Blast 13U Dragons,66,-9.90662658394335,4,5,9,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13MGJVB4NE,MGA 13's Stripes,67,-10.176619027396203,1,4,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13CJVBA5GE,CJVA 13 Ruby,68,-10.686849319933852,2,5,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13MNJVB1NE,Maine Jrs 13 Silver,69,-10.688212160983035,3,3,6,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LDNER3NE,Lockdown VBC 13 Robins,70,-12.093689033202123,5,5,10,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13NEVBC3NE,Northeast 13 Blue,71,-12.304030792312732,6,5,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13TTVBC3NE,SLAM 13R White,72,-12.599309031839379,7,4,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13EYNER1NE,ENVY 13 HEATWAVE,73,-13.779922239022973,4,11,15,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13VERSE1GE,NYC Volley Verse 13 1,74,-14.669191711335472,0,7,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13TTVBC6NE,SLAM 13R Crimson,75,-14.767865752733048,7,4,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LEGIO2XL,TeamLVC 13 Pink,76,-15.72070700252267,0,4,4,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13TCJVB1NE,Nova 13 Premier Cas,77,-17.08816317855983,5,5,10,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13SURGE3GE,LI Surge 13 2,78,-18.797840742057762,0,7,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13AVVBC2NE,Avidity 13 Jade,79,-18.968974184543253,5,8,13,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13SURGE4GE,LI Surge 13 3,80,-19.16118668296825,0,7,7,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13RRJVB4NE,Boston United 13 Sapphire,81,-20.45395533971528,5,6,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13EYNER2NE,ENVY 13 NOR'EASTER,82,-21.873154110882954,3,13,16,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13SJVBC2NE,South County 13's Scorpions,83,-24.482282584656936,1,4,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13MAJVB2NE,Mass Premier 13 2,84,-24.783429491891297,1,5,6,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13PROVA3GE,Prodigy 13.3 Club,85,-28.391428562688724,1,4,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13LHVBA2GE,LHVA 13 Black Travel,86,-28.897941303721854,0,5,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13GAJVB2NE,Gators 13 Green,87,-29.37021502584673,3,8,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13TTVBC5NE,SLAM 13R Silver,88,-30.873797048899227,3,8,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13MGJVB5NE,MGA 13's Black,89,-31.23828309033646,0,6,6,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13RRJVB5NE,Boston United 13 Steel,90,-31.293605728910293,5,6,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13113232XX,EliteZ 13 GIRLS CARBON,91,-35.523129758978115,1,10,11,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13SJVBC3NE,South County 13's Sharks,92,-35.9850312980026,0,5,5,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
G13,G13MAPVB3NE,Mass Power VB 13 Pink,93,-37.48150260044752,2,4,6,88.77551020408163,56.75675675675676,50.0,98.0,37.0,28.0,AAUSpringKickOff26,massey,32.01875344732487,38.77551020408163,local
